public|app_users|IDX_5d67cc2e38c80255e768c2b76a|CREATE UNIQUE INDEX "IDX_5d67cc2e38c80255e768c2b76a" ON public.app_users USING btree (username)
public|app_users|PK_9b97e4fbff9c2f3918fda27f999|CREATE UNIQUE INDEX "PK_9b97e4fbff9c2f3918fda27f999" ON public.app_users USING btree (id)
public|cargos|cargos_pkey|CREATE UNIQUE INDEX cargos_pkey ON public.cargos USING btree (id)
public|cargos|ix_cargos_usuario|CREATE INDEX ix_cargos_usuario ON public.cargos USING btree (usuario_id, aplicado)
public|catalogo_items|IDX_b2bd0b3fee63f625763c2e0dca|CREATE UNIQUE INDEX "IDX_b2bd0b3fee63f625763c2e0dca" ON public.catalogo_items USING btree (catalogo_id, codigo)
public|catalogo_items|PK_8181cd85c9a0549622d3531bbc1|CREATE UNIQUE INDEX "PK_8181cd85c9a0549622d3531bbc1" ON public.catalogo_items USING btree (id)
public|catalogo_motivos_reagenda|catalogo_motivos_reagenda_codigo_key|CREATE UNIQUE INDEX catalogo_motivos_reagenda_codigo_key ON public.catalogo_motivos_reagenda USING btree (codigo)
public|catalogo_motivos_reagenda|catalogo_motivos_reagenda_pkey|CREATE UNIQUE INDEX catalogo_motivos_reagenda_pkey ON public.catalogo_motivos_reagenda USING btree (id)
public|catalogo_motivos_reagenda|ix_catalogo_motivos_reagenda_orden|CREATE INDEX ix_catalogo_motivos_reagenda_orden ON public.catalogo_motivos_reagenda USING btree (orden)
public|catalogo_tipos_orden|catalogo_tipos_orden_pkey|CREATE UNIQUE INDEX catalogo_tipos_orden_pkey ON public.catalogo_tipos_orden USING btree (codigo)
public|catalogos|PK_1d78e1f35ded834637978e7cbf2|CREATE UNIQUE INDEX "PK_1d78e1f35ded834637978e7cbf2" ON public.catalogos USING btree (id)
public|catalogos|UQ_8d2f3ffdd25acfdd036d9f9c89f|CREATE UNIQUE INDEX "UQ_8d2f3ffdd25acfdd036d9f9c89f" ON public.catalogos USING btree (codigo)
public|config_cargos|PK_6bb3c3cc144d09d47a32b5bb491|CREATE UNIQUE INDEX "PK_6bb3c3cc144d09d47a32b5bb491" ON public.config_cargos USING btree (id)
public|evidencias|PK_c2e2ff397deaf434b623ed20507|CREATE UNIQUE INDEX "PK_c2e2ff397deaf434b623ed20507" ON public.evidencias USING btree (id)
public|inv_tecnico|PK_e58555e9ede4f85a4c9c5507bd0|CREATE UNIQUE INDEX "PK_e58555e9ede4f85a4c9c5507bd0" ON public.inv_tecnico USING btree (id)
public|inv_tecnico|ix_inv_tecnico_material|CREATE INDEX ix_inv_tecnico_material ON public.inv_tecnico USING btree (material_id)
public|inv_tecnico|ix_inv_tecnico_tecnico|CREATE INDEX ix_inv_tecnico_tecnico ON public.inv_tecnico USING btree (tecnico_id)
public|materiales|PK_bdb2febb21ca2abcdd52ec12559|CREATE UNIQUE INDEX "PK_bdb2febb21ca2abcdd52ec12559" ON public.materiales USING btree (id)
public|materiales|UQ_7fa98a683ce81de255c3bf2d26a|CREATE UNIQUE INDEX "UQ_7fa98a683ce81de255c3bf2d26a" ON public.materiales USING btree (nombre)
public|materiales|ux_materiales_codigo|CREATE UNIQUE INDEX ux_materiales_codigo ON public.materiales USING btree (codigo)
public|municipios|IDX_aa8405c6457229608b11ba1460|CREATE INDEX "IDX_aa8405c6457229608b11ba1460" ON public.municipios USING btree (nombre)
public|municipios|IDX_ca61f54e17be66859316ac5d87|CREATE INDEX "IDX_ca61f54e17be66859316ac5d87" ON public.municipios USING btree (codigo)
public|municipios|PK_10d04b4b4e39ba40240b61e919d|CREATE UNIQUE INDEX "PK_10d04b4b4e39ba40240b61e919d" ON public.municipios USING btree (id)
public|mv_orden_sla|ix_mv_sla_fecha_bot|CREATE INDEX ix_mv_sla_fecha_bot ON public.mv_orden_sla USING btree ((((ultima_cerrada AT TIME ZONE 'America/Bogota'::text))::date))
public|mv_orden_sla|ix_mv_sla_fecha_utc_expr|CREATE INDEX ix_mv_sla_fecha_utc_expr ON public.mv_orden_sla USING btree ((((ultima_cerrada AT TIME ZONE 'UTC'::text))::date))
public|mv_orden_sla|ix_mv_sla_orden|CREATE INDEX ix_mv_sla_orden ON public.mv_orden_sla USING btree (orden_id)
public|mv_orden_sla|ix_mv_sla_ultima|CREATE INDEX ix_mv_sla_ultima ON public.mv_orden_sla USING btree (ultima_cerrada)
public|mv_orden_sla|uq_mv_sla_orden|CREATE UNIQUE INDEX uq_mv_sla_orden ON public.mv_orden_sla USING btree (orden_id)
public|orden_cierres_idem|IDX_5072fbd7a1300b1b92deb33a08|CREATE UNIQUE INDEX "IDX_5072fbd7a1300b1b92deb33a08" ON public.orden_cierres_idem USING btree (orden_codigo, payload_hash)
public|orden_cierres_idem|IDX_814583e3af729c9ac5da5e7b1f|CREATE INDEX "IDX_814583e3af729c9ac5da5e7b1f" ON public.orden_cierres_idem USING btree (idempotency_key)
public|orden_cierres_idem|PK_cac2a1d36659e270a31a42be423|CREATE UNIQUE INDEX "PK_cac2a1d36659e270a31a42be423" ON public.orden_cierres_idem USING btree (id)
public|orden_eventos|ix_oe_orden_at_desc|CREATE INDEX ix_oe_orden_at_desc ON public.orden_eventos USING btree (orden_id, at DESC)
public|orden_eventos|ix_oe_orden_created|CREATE INDEX ix_oe_orden_created ON public.orden_eventos USING btree (orden_id, created_at DESC)
public|orden_eventos|ix_oe_tecnico_created|CREATE INDEX ix_oe_tecnico_created ON public.orden_eventos USING btree (tecnico_id, created_at DESC)
public|orden_eventos|ix_oe_tipo|CREATE INDEX ix_oe_tipo ON public.orden_eventos USING btree (tipo)
public|orden_eventos|ix_oe_tipo_created|CREATE INDEX ix_oe_tipo_created ON public.orden_eventos USING btree (tipo, created_at DESC)
public|orden_eventos|orden_eventos_pkey|CREATE UNIQUE INDEX orden_eventos_pkey ON public.orden_eventos USING btree (id)
public|orden_eventos|uq_oe_cerrar_por_token|CREATE UNIQUE INDEX uq_oe_cerrar_por_token ON public.orden_eventos USING btree (orden_id, cierre_token)
public|orden_eventos|uq_oe_orden_tipo_created|CREATE UNIQUE INDEX uq_oe_orden_tipo_created ON public.orden_eventos USING btree (orden_id, tipo, created_at)
public|orden_evidencias|ix_oe_orden|CREATE INDEX ix_oe_orden ON public.orden_evidencias USING btree (orden_id)
public|orden_evidencias|orden_evidencias_pkey|CREATE UNIQUE INDEX orden_evidencias_pkey ON public.orden_evidencias USING btree (id)
public|orden_materiales|IDX_8f19fb7422f45e7269944bc415|CREATE INDEX "IDX_8f19fb7422f45e7269944bc415" ON public.orden_materiales USING btree (material_id)
public|orden_materiales|IDX_eca538e4af115ad2b8f0292573|CREATE INDEX "IDX_eca538e4af115ad2b8f0292573" ON public.orden_materiales USING btree (orden_id)
public|orden_materiales|PK_8fc75b2925fd0a02880631e033b|CREATE UNIQUE INDEX "PK_8fc75b2925fd0a02880631e033b" ON public.orden_materiales USING btree (id)
public|orden_materiales|ix_om_pendientes|CREATE INDEX ix_om_pendientes ON public.orden_materiales USING btree (orden_id) WHERE (descontado = false)
public|orden_materiales|ux_om_orden_mat_int|CREATE UNIQUE INDEX ux_om_orden_mat_int ON public.orden_materiales USING btree (orden_id, material_id_int) WHERE (material_id_int IS NOT NULL)
public|orden_materiales|ux_orden_materiales_orden_mat|CREATE UNIQUE INDEX ux_orden_materiales_orden_mat ON public.orden_materiales USING btree (orden_id, material_id)
public|ordenes|IDX_11ee5476fd4f40aeac06660adf|CREATE INDEX "IDX_11ee5476fd4f40aeac06660adf" ON public.ordenes USING btree (tecnico_id)
public|ordenes|IDX_12fab9892d22718370d6dccf6d|CREATE UNIQUE INDEX "IDX_12fab9892d22718370d6dccf6d" ON public.ordenes USING btree (codigo)
public|ordenes|IDX_e66a559ea34d60d39bf0f16b6f|CREATE INDEX "IDX_e66a559ea34d60d39bf0f16b6f" ON public.ordenes USING btree (estado)
public|ordenes|PK_58713affeb8e3b7b30b9eeeee7a|CREATE UNIQUE INDEX "PK_58713affeb8e3b7b30b9eeeee7a" ON public.ordenes USING btree (id)
public|ordenes|ix_ordenes_agendado_para|CREATE INDEX ix_ordenes_agendado_para ON public.ordenes USING btree (agendado_para)
public|ordenes|ix_ordenes_id|CREATE INDEX ix_ordenes_id ON public.ordenes USING btree (id)
public|ordenes|ix_ordenes_turno|CREATE INDEX ix_ordenes_turno ON public.ordenes USING btree (turno)
public|ordenes|ix_ordenes_usuario|CREATE INDEX ix_ordenes_usuario ON public.ordenes USING btree (usuario_id)
public|ordenes|uq_ordenes_codigo|CREATE UNIQUE INDEX uq_ordenes_codigo ON public.ordenes USING btree (codigo)
public|planes|PK_91be19f449ba03767fe51acdebc|CREATE UNIQUE INDEX "PK_91be19f449ba03767fe51acdebc" ON public.planes USING btree (id)
public|planes|UQ_f255684b3d2b750ac6788c5ab98|CREATE UNIQUE INDEX "UQ_f255684b3d2b750ac6788c5ab98" ON public.planes USING btree (codigo)
public|sectores|IDX_2c17841acc4939a08f19c52a57|CREATE INDEX "IDX_2c17841acc4939a08f19c52a57" ON public.sectores USING btree (zona)
public|sectores|IDX_d46fcb1f01d3037310b7594acb|CREATE INDEX "IDX_d46fcb1f01d3037310b7594acb" ON public.sectores USING btree (nombre)
public|sectores|IDX_dd19774e0d20316832704b857f|CREATE INDEX "IDX_dd19774e0d20316832704b857f" ON public.sectores USING btree (municipio_codigo)
public|sectores|PK_e4690b445beae51b850640e7d9d|CREATE UNIQUE INDEX "PK_e4690b445beae51b850640e7d9d" ON public.sectores USING btree (id)
public|smartolt_logs|PK_391e78ee98bda31fd2a09c4411e|CREATE UNIQUE INDEX "PK_391e78ee98bda31fd2a09c4411e" ON public.smartolt_logs USING btree (id)
public|tecnicos|PK_57a82263172b130f3dafce11faa|CREATE UNIQUE INDEX "PK_57a82263172b130f3dafce11faa" ON public.tecnicos USING btree (id)
public|tecnicos|UQ_b41ede5014b9012fd7b2193b15e|CREATE UNIQUE INDEX "UQ_b41ede5014b9012fd7b2193b15e" ON public.tecnicos USING btree (codigo)
public|typeorm_migrations|PK_bb2f075707dd300ba86d0208923|CREATE UNIQUE INDEX "PK_bb2f075707dd300ba86d0208923" ON public.typeorm_migrations USING btree (id)
public|usuarios|PK_d7281c63c176e152e4c531594a8|CREATE UNIQUE INDEX "PK_d7281c63c176e152e4c531594a8" ON public.usuarios USING btree (id)
public|usuarios|idx_usuarios_estado|CREATE INDEX idx_usuarios_estado ON public.usuarios USING btree (estado)
public|ventas|PK_b8b73abe8561829c019531d9a2e|CREATE UNIQUE INDEX "PK_b8b73abe8561829c019531d9a2e" ON public.ventas USING btree (id)
public|vias|IDX_2a6ea126337a50ff6015bfecc5|CREATE INDEX "IDX_2a6ea126337a50ff6015bfecc5" ON public.vias USING btree (nombre)
public|vias|IDX_d69a8b13b58fcfa4a03dcc738b|CREATE INDEX "IDX_d69a8b13b58fcfa4a03dcc738b" ON public.vias USING btree (codigo)
public|vias|PK_4d3096c822e57784a81ea79b71c|CREATE UNIQUE INDEX "PK_4d3096c822e57784a81ea79b71c" ON public.vias USING btree (id)
